"#","St","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","Address","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1501","S","A2111790","Apartment","Lower Mount Royal","03/15/2024","$455,000.00","$448,000.00","788","1720 10 Street SW Unit#409","Calgary","2015","9","Brenda Coulter","CCOULTBR2","","Zachary Schultz","CSCHULZA","","CAL Zone CC"
"1501","S","A2111354","Row/Townhouse","Seton","03/13/2024","$449,900.00","$447,500.00","1,371","19470 37 Street SE","Calgary","2020","12","Gregory Squire","CSQUIRGR","","Ronny Hui","CHUIRO","","CAL Zone SE"
"1501","S","A2106469","Row/Townhouse","Auburn Bay","03/01/2024","$449,900.00","$447,500.00","1,404","10 Auburn Bay Avenue SE Unit#1012","Calgary","2010","22","Alexander Pidann","CPIDANAL","","Karan Kannure","CKANNUKA","","CAL Zone SE"
"1501","S","A2103623","Apartment","Cranston","03/23/2024","$457,500.00","$447,500.00","1,177","42 Cranbrook Gardens SE Unit#2305","Calgary","2023","58","Ejaz Ali","CALIEJ","","Sylvia Solis-Marasco","CSOLISSY","","CAL Zone SE"
"1501","S","A2111575","Apartment","Beltline","03/22/2024","$449,900.00","$447,000.00","850","527 15 Avenue SW Unit#108","Calgary","2000","21","Doug Cabral","CCABRADO","","Sam Patel","CPATELSA1","","CAL Zone CC"
"1501","S","A2105935","Apartment","Beltline","03/27/2024","$454,000.00","$447,000.00","1,014","1118 12 Avenue SW Unit#1804","Calgary","2008","48","Kevin Leung","CLEUNGKE","CWUPE1","Karssen Askew","CASKEWKA","","CAL Zone CC"
"1501","S","A2111218","Apartment","Beltline","03/11/2024","$444,999.00","$446,000.00","1,030","1118 12 Avenue SW Unit#1301","Calgary","2008","11","Abhijeet Singh","CSINGHAB","CCHHABSA","Reilly Nicholls","CNICHORE","","CAL Zone CC"
"1501","S","A2106924","Row/Townhouse","Country Hills Village","03/08/2024","$439,900.00","$446,000.00","1,230","49 Country Village Circle NE","Calgary","2003","21","Emmanuel Ajayi","CAJAYIOM","","Gigi Navarro","CNAVARGI","","CAL Zone N"
"1501","S","A2111160","Semi Detached (Half Duplex)","Huntington Hills","03/30/2024","$429,000.00","$445,500.00","1,054","36 Huntford Close NE","Calgary","1970","19","MICHAEL SHANKS","LDSHANKMI","LDBRODOJE","Nash Abadeer","CABADENA","","CAL Zone N"
"1501","S","A2116327","Row/Townhouse","Coach Hill","03/29/2024","$425,000.00","$445,000.00","1,200","7171 Coach Hill Road SW Unit#104","Calgary","1997","8","Natalie Scollard","CSCOLLNA","","Rory Winder","CWINDERO","","CAL Zone W"
"1501","S","A2115036","Row/Townhouse","Douglasdale/Glen","03/18/2024","$409,900.00","$445,000.00","1,351","125 Douglas Glen Park SE","Calgary","2001","3","Heather Davis","CDAVISHE","","Charles Zhang","CZHANGCH3","","CAL Zone SE"
"1501","S","A2112467","Semi Detached (Half Duplex)","Pineridge","03/22/2024","$425,000.00","$445,000.00","1,095","6513 Rundlehorn Drive NE","Calgary","1977","16","Dusko Sremac","CSREMADU","","Jeeban Katuwal","CKATUWJE","","CAL Zone NE"
"1501","S","A2112261","Row/Townhouse","Edgemont","03/11/2024","$409,900.00","$445,000.00","1,214","103 Edgeridge Terrace NW","Calgary","1999","4","Robyn Moser","CMOSERRO","CTARANAN","Olena Sobkovych","CSOBKOOL","","CAL Zone NW"
"1501","S","A2111530","Apartment","Downtown West End","03/12/2024","$469,900.00","$445,000.00","1,205","1078 6 Avenue SW Unit#1301","Calgary","2004","11","Tiffany Khuu","CKHUUTI","","Kyle Dexter","CDEXTEKY","","CAL Zone CC"
"1501","S","A2111226","Semi Detached (Half Duplex)","Ranchlands","03/04/2024","$409,900.00","$445,000.00","1,470","700 Ranch Estates Place NW Unit#15","Calgary","1979","3","Maria Lizotte","CLIZOTMA","","Lisa McLaren","CMCLARLI","","CAL Zone NW"
"1501","S","A2111043","Detached","Albert Park/Radisson Heights","03/21/2024","$430,000.00","$445,000.00","779","2802 15 Avenue SE","Calgary","1948","20","Brian Mai","CMAIBR","","Flo Volcko","CIBSENFL","","CAL Zone E"
"1501","S","A2110994","Apartment","Beltline","03/04/2024","$439,900.00","$445,000.00","1,004","1118 12 Avenue SW Unit#604","Calgary","2008","5","Page Wetsch","CWETSCPA","","Doreen Dreger","CHEINBDO","","CAL Zone CC"
"1501","S","A2109184","Row/Townhouse","Sherwood","03/14/2024","$459,000.00","$445,000.00","1,209","218 Sherwood Square NW Unit#1005","Calgary","2016","22","Varun Dhingra","CDHINGVA","","Song Zhao","CZHAOSO","","CAL Zone N"
"1501","S","A2105743","Row/Townhouse","Evanston","03/01/2024","$449,900.00","$445,000.00","1,199","1205 Evanston Square NW","Calgary","2013","16","Sean Hasson","CHASSOSE","","Royce Li","CLIRO1","","CAL Zone N"
"1501","S","A2113787","Apartment","Auburn Bay","03/28/2024","$444,800.00","$444,800.00","911","500 Auburn Meadows Common SE Unit#412","Calgary","2022","17","Jodi Flodstedt","CFLODSJO","","Doug Cabral","CCABRADO","","CAL Zone SE"
"1501","S","A2112570","Row/Townhouse","Killarney/Glengarry","03/15/2024","$419,000.00","$444,000.00","1,469","392 Killarney Glen Court SW","Calgary","1998","9","Ella Kuindersma","CKUINDLA","CKEEGI","Kyle Stone","CSTONEKY","","CAL Zone CC"
"1501","S","A2107791","Row/Townhouse","Redstone","03/13/2024","$448,000.00","$443,000.00","1,233","31 Red Embers Parade NE Unit#207","Calgary","2018","27","Jing Wen NI","CNIJI","","Preet Chawla","CCHAWLPR","","CAL Zone NE"
"1501","S","A2114075","Row/Townhouse","Palliser","03/16/2024","$399,900.00","$442,500.00","1,335","2300 Oakmoor Drive SW Unit#57","Calgary","1976","1","Darcy Brown","CBROWNDA7","","Valerie ter Mors","CTERMOVA","","CAL Zone S"
